id,system,locus,goal,budget,arm,world,conforming,nominal,reference_target,retest,recovered,metric,mae,coverage,width,quality_pass,retest_purity
EC-W01-B12-optimization-E-Aligned,EC,E,optimization,12,Aligned,EC-W01,True,0.8,single_seeded_observation,0.736198365688324,False,selective_product_yield,0.047315318154015885,0.75,0.12775,,
EC-W01-B12-optimization-E-Aligned,EC,E,optimization,12,Aligned,EC-W01,True,0.8,single_seeded_observation,0.736198365688324,False,transport_efficiency,0.0825780572493871,0.8333333333333334,0.2758333333333333,,
EC-W01-B12-optimization-E-MisIndexed,EC,E,optimization,12,MisIndexed,EC-W01,True,0.8,single_seeded_observation,0.7674800753593445,False,electrochemical_selectivity,0.30745875408252077,0.9166666666666666,0.48833333333333334,,
EC-W01-B12-optimization-E-MisIndexed,EC,E,optimization,12,MisIndexed,EC-W01,True,0.8,single_seeded_observation,0.7674800753593445,False,energy_efficiency,0.2229041261722644,0.9166666666666666,0.37916666666666665,,
EC-W01-B12-optimization-E-MisIndexed,EC,E,optimization,12,MisIndexed,EC-W01,True,0.8,single_seeded_observation,0.7674800753593445,False,faradaic_efficiency,0.22774607529242832,0.75,0.39291666666666664,,
EC-W01-B12-optimization-E-MisIndexed,EC,E,optimization,12,MisIndexed,EC-W01,True,0.8,single_seeded_observation,0.7674800753593445,False,score,0.16618489042669535,0.6666666666666666,0.2891666666666666,,
EC-W01-B12-optimization-E-MisIndexed,EC,E,optimization,12,MisIndexed,EC-W01,True,0.8,single_seeded_observation,0.7674800753593445,False,selective_product_yield,0.06887534484469021,0.8333333333333334,0.19233333333333333,,
EC-W01-B12-optimization-E-MisIndexed,EC,E,optimization,12,MisIndexed,EC-W01,True,0.8,single_seeded_observation,0.7674800753593445,False,transport_efficiency,0.19674481809139252,0.9166666666666666,0.525,,
PA-W01-B12-discovery-E-Opaque,PA,E,discovery,12,Opaque,PA-W01,True,0.9,noiseless_pre_sampling,,False,product_in_aqueous,0.04834349755181425,1.0,0.16833333333333333,,
PA-W01-B12-discovery-E-Opaque,PA,E,discovery,12,Opaque,PA-W01,True,0.9,noiseless_pre_sampling,,False,product_in_organic,0.048343497551814246,1.0,0.1683333333333333,,
PA-W01-B12-discovery-E-Aligned,PA,E,discovery,12,Aligned,PA-W01,True,0.9,noiseless_pre_sampling,,False,product_in_aqueous,0.06699432466803483,0.75,0.2383333333333333,,
PA-W01-B12-discovery-E-Aligned,PA,E,discovery,12,Aligned,PA-W01,True,0.9,noiseless_pre_sampling,,False,product_in_organic,0.06699432466803483,0.75,0.2383333333333333,,
PA-W01-B12-discovery-E-MisIndexed,PA,E,discovery,12,MisIndexed,PA-W01,True,0.9,noiseless_pre_sampling,,False,product_in_aqueous,0.05242683088514758,1.0,0.17416666666666666,,
PA-W01-B12-discovery-E-MisIndexed,PA,E,discovery,12,MisIndexed,PA-W01,True,0.9,noiseless_pre_sampling,,False,product_in_organic,0.05242683088514758,1.0,0.17416666666666666,,
EC-W01-B24-discovery-E-Opaque,EC,E,discovery,24,Opaque,EC-W01,True,0.8,single_seeded_observation,0.5982171297073364,True,electrochemical_selectivity,0.15959487229585648,0.8333333333333334,0.26916666666666667,,
EC-W01-B24-discovery-E-Opaque,EC,E,discovery,24,Opaque,EC-W01,True,0.8,single_seeded_observation,0.5982171297073364,True,energy_efficiency,0.05457442852358022,0.9166666666666666,0.2983333333333333,,
EC-W01-B24-discovery-E-Opaque,EC,E,discovery,24,Opaque,EC-W01,True,0.8,single_seeded_observation,0.5982171297073364,True,faradaic_efficiency,0.06177828689416249,0.8333333333333334,0.2925,,
EC-W01-B24-discovery-E-Opaque,EC,E,discovery,24,Opaque,EC-W01,True,0.8,single_seeded_observation,0.5982171297073364,True,score,0.07073584771404663,0.8333333333333334,0.20458333333333334,,
EC-W01-B24-discovery-E-Opaque,EC,E,discovery,24,Opaque,EC-W01,True,0.8,single_seeded_observation,0.5982171297073364,True,selective_product_yield,0.0644342457371143,0.3333333333333333,0.05983333333333333,,
EC-W01-B24-discovery-E-Opaque,EC,E,discovery,24,Opaque,EC-W01,True,0.8,single_seeded_observation,0.5982171297073364,True,transport_efficiency,0.056451654235521946,0.8333333333333334,0.31416666666666665,,
EC-W01-B24-discovery-E-Aligned,EC,E,discovery,24,Aligned,EC-W01,True,0.8,single_seeded_observation,0.4883013665676117,False,electrochemical_selectivity,0.026261538962523156,1.0,0.22749999999999995,,
EC-W01-B24-discovery-E-Aligned,EC,E,discovery,24,Aligned,EC-W01,True,0.8,single_seeded_observation,0.4883013665676117,False,energy_efficiency,0.19565905643006165,0.5,0.205,,
EC-W01-B24-discovery-E-Aligned,EC,E,discovery,24,Aligned,EC-W01,True,0.8,single_seeded_observation,0.4883013665676117,False,faradaic_efficiency,0.16723084886868797,0.5,0.16416666666666666,,
EC-W01-B24-discovery-E-Aligned,EC,E,discovery,24,Aligned,EC-W01,True,0.8,single_seeded_observation,0.4883013665676117,False,score,0.2324548725709319,0.5,0.18358333333333335,,
EC-W01-B24-discovery-E-Aligned,EC,E,discovery,24,Aligned,EC-W01,True,0.8,single_seeded_observation,0.4883013665676117,False,selective_product_yield,0.08322380384601032,0.5833333333333334,0.042333333333333334,,
EC-W01-B24-discovery-E-Aligned,EC,E,discovery,24,Aligned,EC-W01,True,0.8,single_seeded_observation,0.4883013665676117,False,transport_efficiency,0.1601488258441289,0.4166666666666667,0.18416666666666667,,
EC-W01-B24-discovery-E-MisIndexed,EC,E,discovery,24,MisIndexed,EC-W01,True,0.8,single_seeded_observation,0.5339117646217346,False,electrochemical_selectivity,0.04514886794487636,0.8333333333333334,0.2225,,
EC-W01-B24-discovery-E-MisIndexed,EC,E,discovery,24,MisIndexed,EC-W01,True,0.8,single_seeded_observation,0.5339117646217346,False,energy_efficiency,0.06328312416374683,0.9166666666666666,0.26416666666666666,,
EC-W01-B24-discovery-E-MisIndexed,EC,E,discovery,24,MisIndexed,EC-W01,True,0.8,single_seeded_observation,0.5339117646217346,False,faradaic_efficiency,0.07772856891155244,0.75,0.21083333333333332,,
EC-W01-B24-discovery-E-MisIndexed,EC,E,discovery,24,MisIndexed,EC-W01,True,0.8,single_seeded_observation,0.5339117646217346,False,score,0.03676262196153402,1.0,0.16666666666666666,,
EC-W01-B24-discovery-E-MisIndexed,EC,E,discovery,24,MisIndexed,EC-W01,True,0.8,single_seeded_observation,0.5339117646217346,False,selective_product_yield,0.020852998784898467,1.0,0.09183333333333334,,
EC-W01-B24-discovery-E-MisIndexed,EC,E,discovery,24,MisIndexed,EC-W01,True,0.8,single_seeded_observation,0.5339117646217346,False,transport_efficiency,0.08594994509220122,0.6666666666666666,0.22583333333333333,,
EC-W01-B24-optimization-E-Opaque,EC,E,optimization,24,Opaque,EC-W01,True,0.8,single_seeded_observation,0.843414843082428,False,electrochemical_selectivity,0.10672127296527227,0.9166666666666666,0.32,,
EC-W01-B24-optimization-E-Opaque,EC,E,optimization,24,Opaque,EC-W01,True,0.8,single_seeded_observation,0.843414843082428,False,energy_efficiency,0.27534117055435975,0.08333333333333333,0.24666666666666667,,
EC-W01-B24-optimization-E-Opaque,EC,E,optimization,24,Opaque,EC-W01,True,0.8,single_seeded_observation,0.843414843082428,False,faradaic_efficiency,0.1835780066251755,0.5,0.25333333333333335,,
EC-W01-B24-optimization-E-Opaque,EC,E,optimization,24,Opaque,EC-W01,True,0.8,single_seeded_observation,0.843414843082428,False,score,0.12331343190123635,0.75,0.21,,
EC-W01-B24-optimization-E-Opaque,EC,E,optimization,24,Opaque,EC-W01,True,0.8,single_seeded_observation,0.843414843082428,False,selective_product_yield,0.07399219049187376,0.5833333333333334,0.09816666666666668,,
EC-W01-B24-optimization-E-Opaque,EC,E,optimization,24,Opaque,EC-W01,True,0.8,single_seeded_observation,0.843414843082428,False,transport_efficiency,0.16545813024044037,0.6666666666666666,0.30583333333333335,,
EC-W01-B24-optimization-E-Aligned,EC,E,optimization,24,Aligned,EC-W01,True,0.8,single_seeded_observation,0.7791032195091248,False,electrochemical_selectivity,0.377361669242382,0.4166666666666667,0.13083333333333333,,
EC-W01-B24-optimization-E-Aligned,EC,E,optimization,24,Aligned,EC-W01,True,0.8,single_seeded_observation,0.7791032195091248,False,energy_efficiency,0.18326349906623363,0.3333333333333333,0.11583333333333333,,
EC-W01-B24-optimization-E-Aligned,EC,E,optimization,24,Aligned,EC-W01,True,0.8,single_seeded_observation,0.7791032195091248,False,faradaic_efficiency,0.19571698228518167,0.4166666666666667,0.12666666666666665,,
EC-W01-B24-optimization-E-Aligned,EC,E,optimization,24,Aligned,EC-W01,True,0.8,single_seeded_observation,0.7791032195091248,False,score,0.17916506671657165,0.4166666666666667,0.09833333333333333,,
EC-W01-B24-optimization-E-Aligned,EC,E,optimization,24,Aligned,EC-W01,True,0.8,single_seeded_observation,0.7791032195091248,False,selective_product_yield,0.056951194576453416,0.5,0.05266666666666667,,
EC-W01-B24-optimization-E-Aligned,EC,E,optimization,24,Aligned,EC-W01,True,0.8,single_seeded_observation,0.7791032195091248,False,transport_efficiency,0.1649457718928655,0.5,0.21166666666666667,,
EC-W01-B24-optimization-E-MisIndexed,EC,E,optimization,24,MisIndexed,EC-W01,True,0.8,single_seeded_observation,0.5471641421318054,False,electrochemical_selectivity,0.1681693517168363,0.8333333333333334,0.4275,,
EC-W01-B24-optimization-E-MisIndexed,EC,E,optimization,24,MisIndexed,EC-W01,True,0.8,single_seeded_observation,0.5471641421318054,False,energy_efficiency,0.2686745038876931,0.5833333333333334,0.3358333333333334,,
EC-W01-B24-optimization-E-MisIndexed,EC,E,optimization,24,MisIndexed,EC-W01,True,0.8,single_seeded_observation,0.5471641421318054,False,faradaic_efficiency,0.22334733148415883,0.6666666666666666,0.36083333333333334,,
EC-W01-B24-optimization-E-MisIndexed,EC,E,optimization,24,MisIndexed,EC-W01,True,0.8,single_seeded_observation,0.5471641421318054,False,score,0.19198738626390696,0.5833333333333334,0.25,,
EC-W01-B24-optimization-E-MisIndexed,EC,E,optimization,24,MisIndexed,EC-W01,True,0.8,single_seeded_observation,0.5471641421318054,False,selective_product_yield,0.09129928464619443,0.25,0.03725,,
EC-W01-B24-optimization-E-MisIndexed,EC,E,optimization,24,MisIndexed,EC-W01,True,0.8,single_seeded_observation,0.5471641421318054,False,transport_efficiency,0.23744342148303985,0.6666666666666666,0.36166666666666664,,
PA-W01-B24-discovery-E-Opaque,PA,E,discovery,24,Opaque,PA-W01,True,0.9,noiseless_pre_sampling,,False,product_in_aqueous,0.012937441460372387,1.0,0.18166666666666667,,
PA-W01-B24-discovery-E-Opaque,PA,E,discovery,24,Opaque,PA-W01,True,0.9,noiseless_pre_sampling,,False,product_in_organic,0.01293744146037244,1.0,0.18166666666666667,,
PA-W01-B24-discovery-E-Aligned,PA,E,discovery,24,Aligned,PA-W01,True,0.9,noiseless_pre_sampling,,False,product_in_aqueous,0.006826757964978475,1.0,0.14166666666666666,,
PA-W01-B24-discovery-E-Aligned,PA,E,discovery,24,Aligned,PA-W01,True,0.9,noiseless_pre_sampling,,False,product_in_organic,0.0068267579649785096,1.0,0.14166666666666666,,
PA-W01-B24-discovery-E-MisIndexed,PA,E,discovery,24,MisIndexed,PA-W01,True,0.9,noiseless_pre_sampling,,False,product_in_aqueous,0.02167683088514759,1.0,0.21833333333333335,,
PA-W01-B24-discovery-E-MisIndexed,PA,E,discovery,24,MisIndexed,PA-W01,True,0.9,noiseless_pre_sampling,,False,product_in_organic,0.021676830885147592,1.0,0.21833333333333335,,
EC-W02-B12-discovery-E-Aligned,EC,E,discovery,12,Aligned,EC-W02,True,0.8,single_seeded_observation,0.6792963147163391,False,electrochemical_selectivity,0.0649189430475235,0.8333333333333334,0.2308333333333333,,
EC-W02-B12-discovery-E-Aligned,EC,E,discovery,12,Aligned,EC-W02,True,0.8,single_seeded_observation,0.6792963147163391,False,energy_efficiency,0.09283308496077856,0.8333333333333334,0.2233333333333333,,
EC-W02-B12-discovery-E-Aligned,EC,E,discovery,12,Aligned,EC-W02,True,0.8,single_seeded_observation,0.6792963147163391,False,faradaic_efficiency,0.0693397232890129,0.75,0.23916666666666667,,
EC-W02-B12-discovery-E-Aligned,EC,E,discovery,12,Aligned,EC-W02,True,0.8,single_seeded_observation,0.6792963147163391,False,score,0.0717608553516368,0.8333333333333334,0.2316666666666667,,
EC-W02-B12-discovery-E-Aligned,EC,E,discovery,12,Aligned,EC-W02,True,0.8,single_seeded_observation,0.6792963147163391,False,selective_product_yield,0.06201725113477247,0.4166666666666667,0.07558333333333334,,
EC-W02-B12-discovery-E-Aligned,EC,E,discovery,12,Aligned,EC-W02,True,0.8,single_seeded_observation,0.6792963147163391,False,transport_efficiency,0.0477083424727122,1.0,0.2675,,
EC-W02-B12-discovery-E-MisIndexed,EC,E,discovery,12,MisIndexed,EC-W02,True,0.8,single_seeded_observation,0.635675311088562,False,electrochemical_selectivity,0.04648480157057444,1.0,0.2683333333333333,,
EC-W02-B12-discovery-E-MisIndexed,EC,E,discovery,12,MisIndexed,EC-W02,True,0.8,single_seeded_observation,0.635675311088562,False,energy_efficiency,0.10844654868046442,0.6666666666666666,0.2725,,
EC-W02-B12-discovery-E-MisIndexed,EC,E,discovery,12,MisIndexed,EC-W02,True,0.8,single_seeded_observation,0.635675311088562,False,faradaic_efficiency,0.077352567811807,0.9166666666666666,0.29,,
EC-W02-B12-discovery-E-MisIndexed,EC,E,discovery,12,MisIndexed,EC-W02,True,0.8,single_seeded_observation,0.635675311088562,False,score,0.12580642761662603,0.75,0.24250000000000002,,
EC-W02-B12-discovery-E-MisIndexed,EC,E,discovery,12,MisIndexed,EC-W02,True,0.8,single_seeded_observation,0.635675311088562,False,selective_product_yield,0.05043391780143914,0.5833333333333334,0.08483333333333333,,
EC-W02-B12-discovery-E-MisIndexed,EC,E,discovery,12,MisIndexed,EC-W02,True,0.8,single_seeded_observation,0.635675311088562,False,transport_efficiency,0.06898394117752711,1.0,0.3125,,
EC-W02-B12-discovery-E-Opaque,EC,E,discovery,12,Opaque,EC-W02,True,0.8,single_seeded_observation,0.4202079772949219,False,electrochemical_selectivity,0.42199350853761036,0.5,0.12666666666666668,,
EC-W02-B12-discovery-E-Opaque,EC,E,discovery,12,Opaque,EC-W02,True,0.8,single_seeded_observation,0.4202079772949219,False,energy_efficiency,0.4130002483725548,0.25,0.15583333333333332,,
EC-W02-B12-discovery-E-Opaque,EC,E,discovery,12,Opaque,EC-W02,True,0.8,single_seeded_observation,0.4202079772949219,False,faradaic_efficiency,0.34478481799364086,0.5,0.1525,,
EC-W02-B12-discovery-E-Opaque,EC,E,discovery,12,Opaque,EC-W02,True,0.8,single_seeded_observation,0.4202079772949219,False,score,0.2737989967850347,0.4166666666666667,0.13291666666666666,,
EC-W02-B12-discovery-E-Opaque,EC,E,discovery,12,Opaque,EC-W02,True,0.8,single_seeded_observation,0.4202079772949219,False,selective_product_yield,0.0909212323286726,0.5,0.052083333333333336,,
EC-W02-B12-discovery-E-Opaque,EC,E,discovery,12,Opaque,EC-W02,True,0.8,single_seeded_observation,0.4202079772949219,False,transport_efficiency,0.348249532143275,0.5,0.14916666666666667,,
EC-W02-B12-optimization-E-Aligned,EC,E,optimization,12,Aligned,EC-W02,True,0.8,single_seeded_observation,0.8065196871757507,False,electrochemical_selectivity,0.04807832777500153,1.0,0.2841666666666666,,
EC-W02-B12-optimization-E-Aligned,EC,E,optimization,12,Aligned,EC-W02,True,0.8,single_seeded_observation,0.8065196871757507,False,energy_efficiency,0.1685622414946556,0.4166666666666667,0.305,,
EC-W02-B12-optimization-E-Aligned,EC,E,optimization,12,Aligned,EC-W02,True,0.8,single_seeded_observation,0.8065196871757507,False,faradaic_efficiency,0.17939218054215111,0.4166666666666667,0.32083333333333336,,
EC-W02-B12-optimization-E-Aligned,EC,E,optimization,12,Aligned,EC-W02,True,0.8,single_seeded_observation,0.8065196871757507,False,score,0.074115731138736,0.8333333333333334,0.205,,
EC-W02-B12-optimization-E-Aligned,EC,E,optimization,12,Aligned,EC-W02,True,0.8,single_seeded_observation,0.8065196871757507,False,selective_product_yield,0.04371205207294163,0.75,0.09758333333333334,,
EC-W02-B12-optimization-E-Aligned,EC,E,optimization,12,Aligned,EC-W02,True,0.8,single_seeded_observation,0.8065196871757507,False,transport_efficiency,0.19975591470797857,0.5,0.33666666666666667,,
EC-W02-B12-optimization-E-MisIndexed,EC,E,optimization,12,MisIndexed,EC-W02,True,0.8,single_seeded_observation,0.6792963147163391,False,electrochemical_selectivity,0.11028052151203156,0.9166666666666666,0.3433333333333333,,
EC-W02-B12-optimization-E-MisIndexed,EC,E,optimization,12,MisIndexed,EC-W02,True,0.8,single_seeded_observation,0.6792963147163391,False,energy_efficiency,0.08655261745055515,0.9166666666666666,0.30583333333333335,,
EC-W02-B12-optimization-E-MisIndexed,EC,E,optimization,12,MisIndexed,EC-W02,True,0.8,single_seeded_observation,0.6792963147163391,False,faradaic_efficiency,0.07323085159063339,0.9166666666666666,0.33249999999999996,,
EC-W02-B12-optimization-E-MisIndexed,EC,E,optimization,12,MisIndexed,EC-W02,True,0.8,single_seeded_observation,0.6792963147163391,False,score,0.13888650526478888,0.5,0.23916666666666667,,
EC-W02-B12-optimization-E-MisIndexed,EC,E,optimization,12,MisIndexed,EC-W02,True,0.8,single_seeded_observation,0.6792963147163391,False,selective_product_yield,0.0655128200261388,0.3333333333333333,0.07033333333333333,,
EC-W02-B12-optimization-E-MisIndexed,EC,E,optimization,12,MisIndexed,EC-W02,True,0.8,single_seeded_observation,0.6792963147163391,False,transport_efficiency,0.044064182440439865,1.0,0.3458333333333334,,
EC-W02-B12-optimization-E-Opaque,EC,E,optimization,12,Opaque,EC-W02,True,0.8,single_seeded_observation,0.6792963147163391,False,electrochemical_selectivity,0.043376074830691023,0.9166666666666666,0.3475,,
EC-W02-B12-optimization-E-Opaque,EC,E,optimization,12,Opaque,EC-W02,True,0.8,single_seeded_observation,0.6792963147163391,False,energy_efficiency,0.10238639901081721,0.6666666666666666,0.32166666666666666,,
EC-W02-B12-optimization-E-Opaque,EC,E,optimization,12,Opaque,EC-W02,True,0.8,single_seeded_observation,0.6792963147163391,False,faradaic_efficiency,0.09906418492396672,0.75,0.31916666666666665,,
EC-W02-B12-optimization-E-Opaque,EC,E,optimization,12,Opaque,EC-W02,True,0.8,single_seeded_observation,0.6792963147163391,False,score,0.047836743810524544,1.0,0.25583333333333336,,
EC-W02-B12-optimization-E-Opaque,EC,E,optimization,12,Opaque,EC-W02,True,0.8,single_seeded_observation,0.6792963147163391,False,selective_product_yield,0.04517123232867259,0.5833333333333334,0.08175,,
EC-W02-B12-optimization-E-Opaque,EC,E,optimization,12,Opaque,EC-W02,True,0.8,single_seeded_observation,0.6792963147163391,False,transport_efficiency,0.08156418244043985,0.9166666666666666,0.33916666666666667,,
PA-W02-B12-discovery-E-Aligned,PA,E,discovery,12,Aligned,PA-W02,True,0.9,noiseless_pre_sampling,,False,product_in_aqueous,0.03332237420134578,1.0,0.21,,
PA-W02-B12-discovery-E-Aligned,PA,E,discovery,12,Aligned,PA-W02,True,0.9,noiseless_pre_sampling,,False,product_in_organic,0.03332237420134577,1.0,0.20999999999999996,,
PA-W02-B12-discovery-E-MisIndexed,PA,E,discovery,12,MisIndexed,PA-W02,True,0.9,noiseless_pre_sampling,,False,product_in_aqueous,0.130225107353203,0.5,0.26,,
PA-W02-B12-discovery-E-MisIndexed,PA,E,discovery,12,MisIndexed,PA-W02,True,0.9,noiseless_pre_sampling,,False,product_in_organic,0.130225107353203,0.5,0.26,,
PA-W02-B12-discovery-E-Opaque,PA,E,discovery,12,Opaque,PA-W02,True,0.9,noiseless_pre_sampling,,False,product_in_aqueous,0.109975107353203,0.75,0.3625,,
PA-W02-B12-discovery-E-Opaque,PA,E,discovery,12,Opaque,PA-W02,True,0.9,noiseless_pre_sampling,,False,product_in_organic,0.10997510735320298,0.75,0.3625,,
EC-W02-B24-discovery-E-Aligned,EC,E,discovery,24,Aligned,EC-W02,True,0.8,single_seeded_observation,0.6150152683258057,False,electrochemical_selectivity,0.02053285062313079,1.0,0.19833333333333333,,
EC-W02-B24-discovery-E-Aligned,EC,E,discovery,24,Aligned,EC-W02,True,0.8,single_seeded_observation,0.6150152683258057,False,energy_efficiency,0.04725400994221369,0.9166666666666666,0.2416666666666667,,
EC-W02-B24-discovery-E-Aligned,EC,E,discovery,24,Aligned,EC-W02,True,0.8,single_seeded_observation,0.6150152683258057,False,faradaic_efficiency,0.036595905323823306,1.0,0.23083333333333333,,
EC-W02-B24-discovery-E-Aligned,EC,E,discovery,24,Aligned,EC-W02,True,0.8,single_seeded_observation,0.6150152683258057,False,score,0.04860931696370244,0.9166666666666666,0.20333333333333334,,
EC-W02-B24-discovery-E-Aligned,EC,E,discovery,24,Aligned,EC-W02,True,0.8,single_seeded_observation,0.6150152683258057,False,selective_product_yield,0.030600584468105808,0.9166666666666666,0.10633333333333334,,
EC-W02-B24-discovery-E-Aligned,EC,E,discovery,24,Aligned,EC-W02,True,0.8,single_seeded_observation,0.6150152683258057,False,transport_efficiency,0.037210944692293815,1.0,0.2525,,
EC-W02-B24-discovery-E-MisIndexed,EC,E,discovery,24,MisIndexed,EC-W02,True,0.8,single_seeded_observation,0.566382110118866,False,electrochemical_selectivity,0.04231258014837901,0.9166666666666666,0.21333333333333335,,
EC-W02-B24-discovery-E-MisIndexed,EC,E,discovery,24,MisIndexed,EC-W02,True,0.8,single_seeded_observation,0.566382110118866,False,energy_efficiency,0.07890673647324244,0.8333333333333334,0.26416666666666666,,
EC-W02-B24-discovery-E-MisIndexed,EC,E,discovery,24,MisIndexed,EC-W02,True,0.8,single_seeded_observation,0.566382110118866,False,faradaic_efficiency,0.09192927310864131,0.8333333333333334,0.25666666666666665,,
EC-W02-B24-discovery-E-MisIndexed,EC,E,discovery,24,MisIndexed,EC-W02,True,0.8,single_seeded_observation,0.566382110118866,False,score,0.06306643317018946,0.75,0.23750000000000002,,
