cluster_id,tool_on_minus_off
A_S_B3--partition-discovery--seed527268922,0.16666666666666666
A_S_B3--partition-discovery--seed946166808,-0.16666666666666666
A_S_B3--partition-discovery--seed650846081,0.0
A_S_B3--partition-discovery--seed110564668,0.0
A_S_B3--partition-discovery--seed241120479,0.08333333333333334
